country,year,inflation,gdp_growth,inflation_lag1,gdp_growth_lag1,inflation_lag2,gdp_growth_lag2,inflation_lag3,gdp_growth_lag3,dinflation,dgdp
ARG,1994,34.2772237131003,5.83620070368526,34.2772237131003,8.20697907221228,34.2772237131003,7.93729155643076,34.2772237131003,9.13311056738961,0.0,-2.370778368527019
ARG,1995,34.2772237131003,-2.84520961057079,34.2772237131003,5.83620070368526,34.2772237131003,8.20697907221228,34.2772237131003,7.93729155643076,0.0,-8.68141031425605
ARG,1996,34.2772237131003,5.52668982715234,34.2772237131003,-2.84520961057079,34.2772237131003,5.83620070368526,34.2772237131003,8.20697907221228,0.0,8.37189943772313
ARG,1997,34.2772237131003,8.1110467707457,34.2772237131003,5.52668982715234,34.2772237131003,-2.84520961057079,34.2772237131003,5.83620070368526,0.0,2.5843569435933604
ARG,1998,34.2772237131003,3.85017885156228,34.2772237131003,8.1110467707457,34.2772237131003,5.52668982715234,34.2772237131003,-2.84520961057079,0.0,-4.26086791918342
ARG,1999,34.2772237131003,-3.38545704063269,34.2772237131003,3.85017885156228,34.2772237131003,8.1110467707457,34.2772237131003,5.52668982715234,0.0,-7.23563589219497
ARG,2000,34.2772237131003,-0.78899893905691,34.2772237131003,-3.38545704063269,34.2772237131003,3.85017885156228,34.2772237131003,8.1110467707457,0.0,2.59645810157578
ARG,2001,34.2772237131003,-4.40883968258557,34.2772237131003,-0.78899893905691,34.2772237131003,-3.38545704063269,34.2772237131003,3.85017885156228,0.0,-3.61984074352866
ARG,2002,34.2772237131003,-10.8944848285903,34.2772237131003,-4.40883968258557,34.2772237131003,-0.78899893905691,34.2772237131003,-3.38545704063269,0.0,-6.485645146004731
ARG,2003,34.2772237131003,8.83704079576924,34.2772237131003,-10.8944848285903,34.2772237131003,-4.40883968258557,34.2772237131003,-0.78899893905691,0.0,19.73152562435954
ARG,2004,34.2772237131003,9.02957330068152,34.2772237131003,8.83704079576924,34.2772237131003,-10.8944848285903,34.2772237131003,-4.40883968258557,0.0,0.19253250491227902
ARG,2005,34.2772237131003,8.85165992013437,34.2772237131003,9.02957330068152,34.2772237131003,8.83704079576924,34.2772237131003,-10.8944848285903,0.0,-0.17791338054714956
ARG,2006,34.2772237131003,8.04715150043027,34.2772237131003,8.85165992013437,34.2772237131003,9.02957330068152,34.2772237131003,8.83704079576924,0.0,-0.804508419704101
ARG,2007,34.2772237131003,9.00765087504757,34.2772237131003,8.04715150043027,34.2772237131003,8.85165992013437,34.2772237131003,9.02957330068152,0.0,0.9604993746173012
ARG,2008,34.2772237131003,4.05723310346406,34.2772237131003,9.00765087504757,34.2772237131003,8.04715150043027,34.2772237131003,8.85165992013437,0.0,-4.950417771583511
ARG,2009,34.2772237131003,-5.91852507634947,34.2772237131003,4.05723310346406,34.2772237131003,9.00765087504757,34.2772237131003,8.04715150043027,0.0,-9.975758179813528
ARG,2010,34.2772237131003,10.1253981561002,34.2772237131003,-5.91852507634947,34.2772237131003,4.05723310346406,34.2772237131003,9.00765087504757,0.0,16.04392323244967
ARG,2011,34.2772237131003,6.00395169280579,34.2772237131003,10.1253981561002,34.2772237131003,-5.91852507634947,34.2772237131003,4.05723310346406,0.0,-4.12144646329441
